Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.228840,NA,4.248,4.198,0.091,0.307,7.878,0.072,NA,1920,9751,71,73,NA,NA,NA,NA,NA,NA,0.728,0.925,0.728,254,323,323,NA,4312,50, 77,126.264,NA,74,64,81,60,47,57,69,56,61,54,73,58,57,53,49,47,38,45,38,44,34,39,35,41,44,46,36,37,36,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.232956,NA,4.115,4.142,0.082,0.467,7.905,0.113,NA,1920,9751,71,73,NA,NA,NA,NA,NA,NA,0.752,0.955,0.752,254,323,323,NA,4312,50, 77,126.264,NA,74,64,81,60,47,57,69,56,61,54,73,58,57,53,49,47,38,45,38,44,34,39,35,41,44,46,36,37,36,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.237376,NA,4.421,4.149,0.123,0.401,7.634,0.091,NA,1920,9751,71,73,NA,NA,NA,NA,NA,NA,0.700,0.889,0.700,254,323,323,NA,4312,50, 77,126.264,NA,74,64,81,60,47,57,69,56,61,54,73,58,57,53,49,47,38,45,38,44,34,39,35,41,44,46,36,37,36,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.241240,NA,3.864,4.176,0.111,0.351,7.946,0.091,NA,1920,9751,71,73,NA,NA,NA,NA,NA,NA,0.801,1.017,0.801,254,323,323,NA,4312,50, 77,126.264,NA,74,64,81,60,47,57,69,56,61,54,73,58,57,53,49,47,38,45,38,44,34,39,35,41,44,46,36,37,36,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.245296,NA,4.056,4.169,0.061,0.713,8.058,0.176,NA,1920,9751,71,73,NA,NA,NA,NA,NA,NA,0.763,0.969,0.763,254,323,323,NA,4312,50, 77,126.264,NA,74,64,81,60,47,57,69,56,61,54,73,58,57,53,49,47,38,45,38,44,34,39,35,41,44,46,36,37,36,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.249523,NA,4.227,4.170,0.062,0.722,8.002,0.171,NA,1920,9751,71,73,NA,NA,NA,NA,NA,NA,0.732,0.930,0.732,254,323,323,NA,4312,50, 77,126.264,NA,74,64,81,60,47,57,69,56,61,54,73,58,57,53,49,47,38,45,38,44,34,39,35,41,44,46,36,37,36,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.253634,NA,4.112,4.162,0.061,0.356,8.052,0.087,NA,1920,9751,71,73,NA,NA,NA,NA,NA,NA,0.753,0.956,0.753,254,323,323,NA,4312,50, 77,126.264,NA,74,64,81,60,47,57,69,56,61,54,73,58,57,53,49,47,38,45,38,44,34,39,35,41,44,46,36,37,36,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.258057,NA,4.422,4.175,0.092,1.014,7.805,0.229,NA,1920,9751,71,73,NA,NA,NA,NA,NA,NA,0.700,0.889,0.700,254,323,323,NA,4312,50, 77,126.264,NA,74,64,81,60,47,57,69,56,61,54,73,58,57,53,49,47,38,45,38,44,34,39,35,41,44,46,36,37,36,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.261969,NA,3.912,4.178,0.056,0.241,8.072,0.062,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.827,1.061,0.827,241,309,309,NA,4293,49, 77,126.264,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.266170,NA,4.201,4.164,0.071,0.271,8.034,0.065,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.770,0.988,0.770,241,309,309,NA,4293,49, 77,126.264,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.270513,NA,4.344,4.155,0.091,0.291,7.845,0.067,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.745,0.955,0.745,241,309,309,NA,4293,49, 77,126.264,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.274569,NA,4.056,4.324,0.146,0.498,8.113,0.123,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.798,1.023,0.798,241,309,309,NA,4293,49, 77,126.264,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.278629,NA,4.061,4.077,0.067,0.733,8.130,0.181,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.797,1.022,0.797,241,309,309,NA,4293,49, 77,126.264,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.283545,NA,4.915,4.120,0.195,1.407,7.334,0.286,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.658,0.844,0.658,241,309,309,NA,4293,49, 77,126.264,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.287197,NA,3.652,4.336,0.063,0.258,8.018,0.071,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.886,1.136,0.886,241,309,309,NA,4293,49, 77,126.264,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.291294,NA,4.097,4.017,0.109,0.526,7.939,0.128,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.790,1.013,0.790,241,309,309,NA,4293,49, 77,126.264,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.296166,NA,4.872,4.168,0.078,0.750,7.235,0.154,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.664,0.852,0.664,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.299652,NA,3.486,4.177,0.072,0.279,7.926,0.080,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.928,1.190,0.928,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.303880,NA,4.229,4.165,0.096,0.892,7.863,0.211,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.765,0.981,0.765,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.307916,NA,4.036,4.184,0.081,0.489,8.011,0.121,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.802,1.028,0.802,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.312143,NA,4.228,4.163,0.107,1.110,7.947,0.263,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.765,0.981,0.765,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.316677,NA,4.533,4.184,0.190,1.123,7.598,0.248,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.714,0.915,0.714,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.320396,NA,3.720,4.243,0.065,0.283,8.121,0.076,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.870,1.115,0.870,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.324700,NA,4.304,4.084,0.087,0.799,7.902,0.186,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.752,0.964,0.752,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.329233,NA,4.533,4.180,0.209,0.684,7.548,0.151,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.714,0.915,0.714,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.333152,NA,3.918,4.325,0.147,0.363,7.955,0.093,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.826,1.059,0.826,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.337068,NA,3.916,3.993,0.064,0.343,8.031,0.088,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.826,1.059,0.826,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.342398,NA,5.330,4.174,0.116,0.804,6.875,0.151,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.607,0.778,0.607,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.345547,NA,3.149,4.295,0.078,0.398,8.021,0.126,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,1.028,1.318,1.028,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.349618,NA,4.071,4.099,0.069,0.734,8.048,0.180,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.795,1.019,0.795,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.354778,NA,5.159,4.148,0.224,1.279,7.037,0.248,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.627,0.804,0.627,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.358613,NA,3.835,4.178,0.102,0.345,7.380,0.090,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.844,1.082,0.844,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.362255,NA,3.643,4.150,0.097,0.421,7.888,0.116,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.888,1.139,0.888,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Code.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1881x1289,Other,0,14788,0x000001D76B6E4040,0,0,Composed: Flip,0,0,2964.366608,NA,4.352,4.190,0.096,0.977,7.726,0.224,NA,1920,9751,67,73,NA,NA,NA,NA,NA,NA,0.743,0.953,0.743,241,309,309,NA,4293,49, 77,123.843,NA,66,67,74,60,48,53,63,57,62,49,66,58,56,59,50,50,39,46,40,44,28,40,36,43,43,47,31,41,37,41,37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
